trading_date,exchange_id,traded_volume,pnl
2020-07-21,3,7,48094.41505
2020-07-22,3,7,26649.57473
2020-07-23,3,1,38169.28006
2020-07-24,3,2,-32854.16988
2020-07-27,3,0,28987.1352
2020-07-28,3,6,38451.90188
2020-07-29,3,12,35315.6015
2020-07-30,3,12,-4630.368032
2020-07-31,3,11,32097.6405
2020-08-03,3,3,45207.64189
2020-08-04,3,7,1295.368206
2020-08-05,3,3,32545.12292
2020-08-06,3,2,37773.81564
2018-08-02,4,1273,27721.7798
2018-08-03,4,1724,-182150.8795
2018-08-06,4,1695,-272679.2453
2018-08-07,4,1808,90860.62461
2018-08-08,4,1567,419029.5124
2018-08-09,4,1644,-55727.51416
2018-08-10,4,1435,79559.21103
2018-08-13,4,1676,-169324.148
2018-08-14,4,2757,-338571.3991
2018-08-15,4,1394,12859.52261
2018-08-16,4,2620,-197451.4646
2018-08-17,4,1770,-181125.4761
2018-08-20,4,1336,-208041.3982
2018-08-21,4,1953,-411.5551963
2018-08-22,4,3148,133412.4452
2018-08-23,4,1486,-111968.6713
2018-08-24,4,1447,-97947.44565
2018-08-27,4,1661,45006.68821
2018-08-28,4,1193,21586.3294
2018-08-29,4,1647,78860.8118
2018-08-30,4,1733,65852.94782
2018-08-31,4,1208,-107243.388
2018-09-03,4,0,0
2018-09-04,4,2324,-104572.5756
2018-09-05,4,1442,116392.5635
2018-09-06,4,1756,-137312.9188
2018-09-07,4,1364,-144752.9242
2018-09-10,4,2377,66608.42578
2018-09-11,4,966,79826.1513
2018-09-12,4,2106,-193883.1556
2018-09-13,4,2039,-169409.0678
2018-09-14,4,1232,181562.3868
2018-09-17,4,1557,-297360.4085
2018-09-18,4,1683,144073.9149
2018-09-19,4,1832,-198347.0789
2018-09-20,4,1945,219723.9285
2018-09-21,4,2249,234013.4198
2018-09-24,4,1608,74043.61298
2018-09-25,4,1117,240457.8513
2018-09-26,4,827,-195766.6746
2018-09-27,4,2175,382108.1079
2018-09-28,4,1865,64280.34011
2018-10-01,4,1293,16343.30041
2018-10-02,4,863,214881.5137
2018-10-03,4,1588,188772.6936
2018-10-04,4,2284,-139309.7874
2018-10-05,4,2013,-464252.757
2018-10-08,4,1853,159383.022
2018-10-09,4,1116,198675.9549
2018-10-10,4,1266,75934.56564
2018-10-11,4,1481,209846.8016
2018-10-12,4,1329,-309733.7596
2018-10-15,4,2038,63312.87766
2018-10-16,4,2233,-392927.0023
2018-10-17,4,2021,-19444.00502
2018-10-18,4,1178,14503.32619
2018-10-19,4,1385,51676.1031
2018-10-22,4,1372,240929.3291
2018-10-23,4,1735,-436158.0961
2018-10-24,4,1062,-25622.02632
2018-10-25,4,2411,-165472.358
2018-10-26,4,1822,-461543.5711
2018-10-29,4,1539,-490044.5768
2018-10-30,4,3803,95510.56076
2018-10-31,4,2935,302598.3793
2018-11-01,4,1451,250899.1955
2018-11-02,4,1798,-73944.71749
2018-11-05,4,2643,242364.1736
2018-11-06,4,2790,-72071.66847
2018-11-07,4,1533,202788.1654
2018-11-08,4,2917,-90905.06198
2018-11-09,4,1929,192879.9368
2018-11-12,4,2006,-27657.42094
2018-11-13,4,2212,109029.3168
2018-11-14,4,1222,-158973.9225
2018-11-15,4,3129,280229.0196
2018-11-16,4,1850,-232105.1241
2018-11-19,4,1599,413731.3858
2018-11-20,4,1465,233818.4384
2018-11-21,4,1919,-776086.6808
2018-11-22,4,0,0
2018-11-23,4,1176,-15437.20175
2018-11-26,4,1838,-225095.2378
2018-11-27,4,1384,164069.2393
2018-11-28,4,1870,-428466.5523
2018-11-29,4,1285,-69829.08523
2018-11-30,4,1568,-92813.82969
2018-12-03,4,3730,-335745.9546
2018-12-04,4,1527,623348.1854
2018-12-05,4,0,610322.9994
2018-12-06,4,1871,-899762.8804
2018-12-07,4,2053,-962556.2494
2018-12-10,4,1771,-946857.9072
2018-12-11,4,1492,-4645.404314
2018-12-12,4,2107,-16852.62119
2018-12-13,4,2979,-797846.1205
2018-12-14,4,1900,656183.2993
2018-12-17,4,2243,-691139.1618
2018-12-18,4,1589,292230.3214
2018-12-19,4,1796,-510877.6571
2018-12-20,4,1601,697893.021
2018-12-21,4,1787,230367.6858
2018-12-24,4,1777,-176939.4524
2018-12-25,4,0,0
2018-12-26,4,1861,941572.8442
2018-12-27,4,2606,1024287.531
2018-12-28,4,1674,-985738.5649
2018-12-31,4,1465,-304392.8177
2019-01-01,4,0,0
2019-01-02,4,1213,-694910.3853
2019-01-03,4,2276,-286175.6197
2019-01-04,4,2380,-687315.7363
2019-01-07,4,854,-318194.6717
2019-01-08,4,3724,263414.6052
2019-01-09,4,1937,-327815.3169
2019-01-10,4,1850,59531.43708
2019-01-11,4,1530,-458108.3473
2019-01-14,4,828,186950.5331
2019-01-15,4,1342,-323603.6811
2019-01-16,4,1816,-102820.7412
2019-01-17,4,1255,-518228.8571
2019-01-18,4,1437,-730233.6766
2019-01-21,4,0,0
2019-01-22,4,1298,-92199.5893
2019-01-23,4,1634,151365.7055
2019-01-24,4,1177,357628.98
2019-01-25,4,963,-302074.2653
2019-01-28,4,1426,125602.0204
2019-01-29,4,1085,103557.8031
2019-01-30,4,1218,-98255.66851
2019-01-31,4,1224,-87511.56205
2019-02-01,4,1026,-154389.7987
2019-02-04,4,1065,63733.19618
2019-02-05,4,1255,289477.4251
2019-02-06,4,1131,334427.0999
2019-02-07,4,877,-84216.98841
2019-02-08,4,927,-30823.47256
2019-02-11,4,1556,68121.85016
2019-02-12,4,402,-380464.5679
2019-02-13,4,1559,201179.3505
2019-02-14,4,1362,348865.7309
2019-02-15,4,777,36421.31521
2019-02-18,4,0,0
2019-02-19,4,3230,331990.3653
2019-02-20,4,910,-119758.5687
2019-02-21,4,411,215592.434
2019-02-22,4,1455,315697.8592
2019-02-25,4,528,73652.8123
2019-02-26,4,665,113652.5839
2019-02-27,4,1063,-476976.5442
2019-02-28,4,497,144897.8163
2019-03-01,4,869,53897.97269
2019-03-04,4,572,148389.33
2019-03-05,4,703,-108764.9822
2019-03-06,4,568,-96163.01425
2019-03-07,4,444,-75828.99914
2019-03-08,4,522,75286.63655
2019-03-11,4,931,-108956.4699
2019-03-12,4,991,101214.8718
2019-03-13,4,1647,40773.8734
2019-03-14,4,634,74921.52974
2019-03-15,4,644,-66137.08386
2019-03-18,4,493,-76852.79301
2019-03-19,4,457,-79094.29068
2019-03-20,4,753,76061.89939
2019-03-21,4,652,-91052.37509
2019-03-22,4,845,107699.5205
2019-03-25,4,391,100621.4305
2019-03-26,4,539,399.6818432
2019-03-27,4,586,27088.36842
2019-03-28,4,776,100370.8066
2019-03-29,4,433,301.7136472
2019-04-01,4,626,-33842.9074
2019-04-02,4,579,-29644.48847
2019-04-03,4,819,-66311.86122
2019-04-04,4,392,-125201.7288
2019-04-05,4,530,-55214.77424
2019-04-08,4,584,209260.7444
2019-04-09,4,603,20586.30157
2019-04-10,4,931,-162625.9019
2019-04-11,4,450,-208955.3739
2019-04-12,4,1433,-161491.3026
2019-04-15,4,932,-15291.23404
2019-04-16,4,413,-228321.5228
2019-04-17,4,573,-78220.93017
2019-04-18,4,539,-36141.14309
2019-04-19,4,0,0
2019-04-22,4,696,94375.07462
2019-04-23,4,532,172021.7961
2019-04-24,4,561,172883.6288
2019-04-25,4,740,-168109.7986
2019-04-26,4,1134,-45137.46392
2019-04-29,4,689,-12453.28468
2019-04-30,4,641,-10781.61587
2019-05-01,4,633,71445.91917
2019-05-02,4,755,-104744.8463
2019-05-03,4,710,-234386.6189
2019-05-06,4,602,-63827.7775
2019-05-07,4,579,-71282.56618
2019-05-08,4,459,-10457.64905
2019-05-09,4,522,158328.8934
2019-05-10,4,597,136615.0021
2019-05-13,4,698,-7190.277447
2019-05-14,4,651,10824.71205
2019-05-15,4,587,47598.90451
2019-05-16,4,722,86181.66189
2019-05-17,4,927,-172107.5797
2019-05-20,4,753,51992.64954
2019-05-21,4,543,68676.80602
2019-05-22,4,608,-130908.8466
2019-05-23,4,521,-125054.5626
2019-05-24,4,613,10516.5171
2019-05-27,4,0,0
2019-05-28,4,633,223121.029
2019-05-29,4,1204,-267152.209
2019-05-30,4,627,165801.2277
2019-05-31,4,1096,-206090.107
2019-06-03,4,1344,34568.08292
2019-06-04,4,1217,-96579.14036
2019-06-05,4,832,229768.5191
2019-06-06,4,708,-112300.5314
2019-06-07,4,924,47611.00649
2019-06-10,4,838,43021.41324
2019-06-11,4,1314,-62302.59409
2019-06-12,4,750,16329.04839
2019-06-13,4,1686,-145115.0397
2019-06-14,4,1164,275321.187
2019-06-17,4,1223,30718.79858
2019-06-18,4,1566,-208440.9586
2019-06-19,4,852,-81427.35733
2019-06-20,4,1114,278207.811
2019-06-21,4,1331,-242145.6327
2019-06-24,4,762,233015.2482
2019-06-25,4,1575,22749.4969
2019-06-26,4,1206,-70499.64725
2019-06-27,4,1135,79546.59066
2019-06-28,4,2446,256741.3453
2019-07-01,4,924,-153944.3216
2019-07-02,4,1276,691817.124
2019-07-03,4,1227,-133691.2622
2019-07-04,4,0,0
2019-07-05,4,1210,-498533.3786
2019-07-08,4,744,-52045.80164
2019-07-09,4,842,209735.1484
2019-07-10,4,1038,-406829.9143
2019-07-11,4,837,252230.3555
2019-07-12,4,1241,-8314.632528
2019-07-15,4,765,345706.3557
2019-07-16,4,1087,-33956.2778
2019-07-17,4,1079,184658.1198
2019-07-18,4,1016,135097.3627
2019-07-19,4,701,-90559.22151
2019-07-22,4,718,531117.0028
2019-07-23,4,1212,10880.76655
2019-07-24,4,1097,588199.6714
2019-07-25,4,1092,-27329.96899
2019-07-26,4,561,-147468.3151
2019-07-29,4,542,-31766.46759
2019-07-30,4,614,-13684.8955
2019-07-31,4,600,-13454.17018
2019-08-01,4,1032,9399.501032
2019-08-02,4,868,43543.48255
2019-08-05,4,849,47189.86974
2019-08-06,4,994,-24121.8505
2019-08-07,4,816,-164260.5522
2019-08-08,4,738,-68075.45948
2019-08-09,4,696,151287.1028
2019-08-12,4,954,138643.5121
2019-08-13,4,917,-72933.17314
2019-08-14,4,869,36078.80041
2019-08-15,4,734,-420319.3649
2019-08-16,4,731,-622382.5624
2019-08-19,4,955,-151170.1474
2019-08-20,4,1186,85569.67421
2019-08-21,4,1240,-171036.0097
2019-08-22,4,910,-16842.94831
2019-08-23,4,1284,-175704.389
2019-08-26,4,1102,45688.37389
2019-08-27,4,1006,172705.589
2019-08-28,4,1055,209637.9793
2019-08-29,4,750,427906.4821
2019-08-30,4,1240,309391.3673
2019-09-02,4,0,0
2019-09-03,4,1199,265749.26
2019-09-04,4,2607,-441005.4626
2019-09-05,4,3351,125840.6709
2019-09-06,4,1321,-558064.6655
2019-09-09,4,1338,-634416.7963
2019-09-10,4,988,-129361.3973
2019-09-11,4,3312,337473.456
2019-09-12,4,1082,227810.776
2019-09-13,4,2727,24164.98883
2019-09-16,4,2847,121337.4748
2019-09-17,4,724,105309.892
2019-09-18,4,1054,-122045.0842
2019-09-19,4,722,26148.64065
2019-09-20,4,1186,53251.36464
2019-09-23,4,758,-467684.9467
2019-09-24,4,1286,808592.1585
2019-09-25,4,921,-34179.06533
2019-09-26,4,735,75672.30964
2019-09-27,4,999,-362523.2079
2019-09-30,4,823,859599.5232
2019-10-01,4,937,723713.1894
2019-10-02,4,1867,7102.694912
2019-10-03,4,756,-77722.69286
2019-10-04,4,813,-17869.88561
2019-10-07,4,816,91611.62741
2019-10-08,4,741,91857.53209
2019-10-09,4,840,-102482.4982
2019-10-10,4,1695,-86964.00778
2019-10-11,4,1206,-294895.5602
2019-10-14,4,999,43937.94333
2019-10-15,4,730,74090.75987
2019-10-16,4,807,-235610.3696
2019-10-17,4,912,-36954.67709
2019-10-18,4,936,37855.92936
2019-10-21,4,1495,-20471.08531
2019-10-22,4,669,144535.1925
2019-10-23,4,1297,-16515.83645
2019-10-24,4,735,66095.9236
2019-10-25,4,2373,-32313.85717
2019-10-28,4,693,-68346.08769
2019-10-29,4,1142,43311.31159
2019-10-30,4,1214,-231464.1094
2019-10-31,4,901,-215580.5401
2019-11-01,4,1063,-121128.7383
2019-11-04,4,605,222569.6232
2019-11-05,4,1066,63483.74938
2019-11-06,4,616,-91734.83114
2019-11-07,4,863,-67399.86922
2019-11-08,4,901,72745.09436
2019-11-11,4,1043,-122313.1082
2019-11-12,4,841,309989.5491
2019-11-13,4,1080,26138.76282
2019-11-14,4,826,-71403.1012
2019-11-15,4,868,26340.60654
2019-11-18,4,837,21723.43126
2019-11-19,4,730,287892.5344
2019-11-20,4,432,31056.38729
2019-11-21,4,984,184308.9691
2019-11-22,4,934,146129.3837
2019-11-25,4,762,18097.18559
2019-11-26,4,600,283715.1241
2019-11-27,4,1342,-64222.17062
2019-11-28,4,0,0
2019-11-29,4,754,18579.28275
2019-12-02,4,853,-87413.35544
2019-12-03,4,1341,19348.49464
2019-12-04,4,1151,-26813.28174
2019-12-05,4,592,24246.47786
2019-12-06,4,712,-138403.9957
2019-12-09,4,510,-108444.816
2019-12-10,4,1118,-45489.87237
2019-12-11,4,632,222403.2241
2019-12-12,4,1342,-197263.4135
2019-12-13,4,1272,-62413.09539
2019-12-16,4,1284,-91211.68991
2019-12-17,4,768,-29578.16954
2019-12-18,4,706,-66346.75475
2019-12-19,4,869,-39578.28527
2019-12-20,4,545,886362.1629
2019-12-23,4,1396,51843.66894
2019-12-24,4,729,1070.731502
2019-12-25,4,0,0
2019-12-26,4,886,-149219.1413
2019-12-27,4,428,-36212.52532
2019-12-30,4,1264,-80805.96116
2019-12-31,4,519,-90163.33288
2020-01-01,4,0,0
2020-01-02,4,516,-21307.31215
2020-01-03,4,1228,-32273.37658
2020-01-06,4,650,13926.46515
2020-01-07,4,644,36173.21354
2020-01-08,4,428,17584.86019
2020-01-09,4,820,-45587.41436
2020-01-10,4,723,-162816.6252
2020-01-13,4,785,25207.09045
2020-01-14,4,453,-21045.17856
2020-01-15,4,509,-2524.411916
2020-01-16,4,587,20899.74815
2020-01-17,4,432,97074.17922
2020-01-20,4,0,0
2020-01-21,4,466,16219.90633
2020-01-22,4,523,-134476.9537
2020-01-23,4,1262,28988.15402
2020-01-24,4,608,39699.06235
2020-01-27,4,436,66134.85282
2020-01-28,4,853,53865.72922
2020-01-29,4,560,93798.94918
2020-01-30,4,705,37904.04691
2020-01-31,4,1088,83233.75823
2020-02-03,4,1087,141055.8963
2020-02-04,4,635,480167.2672
2020-02-05,4,665,135470.8102
2020-02-06,4,697,392090.0682
2020-02-07,4,1019,175162.8477
2020-02-10,4,977,365049.3738
2020-02-11,4,1014,208875.0159
2020-02-12,4,851,67822.37427
2020-02-13,4,979,181072.7469
2020-02-14,4,1252,416339.6461
2020-02-17,4,0,0
2020-02-18,4,886,2212.846088
2020-02-19,4,1234,369684.9214
2020-02-20,4,1148,83551.63069
2020-02-21,4,1253,485590.5292
2020-02-24,4,874,-127104.3339
2020-02-25,4,908,-12687.5343
2020-02-26,4,888,126140.1705
2020-02-27,4,633,-62340.98201
2020-02-28,4,575,2331.999339
2020-03-02,4,791,-742772.4276
2020-03-03,4,708,85349.03121
2020-03-04,4,901,612849.5256
2020-03-05,4,1000,-53973.4559
2020-03-06,4,1128,-143995.5074
2020-03-09,4,743,-55299.72672
2020-03-10,4,1339,-208684.3139
2020-03-11,4,990,-335689.9673
2020-03-12,4,993,-129338.5898
2020-03-13,4,1200,180408.0966
2020-03-16,4,949,-646058.4973
2020-03-17,4,905,-537083.1572
2020-03-18,4,1238,586834.4846
2020-03-19,4,524,250366.583
2020-03-20,4,946,-366809.1556
2020-03-23,4,1388,92077.76015
2020-03-24,4,1172,665795.4889
2020-03-25,4,434,-292490.6999
2020-03-26,4,1139,-619649.3881
2020-03-27,4,426,-451919.076
2020-03-30,4,850,2392915.678
2020-03-31,4,1475,639852.5595
2020-04-01,4,1841,-24864.28081
2020-04-02,4,1754,-69840.72018
2020-04-03,4,975,1715379.786
2020-04-06,4,628,71316.33437
2020-04-07,4,516,256713.9193
2020-04-08,4,1027,259110.6261
2020-04-09,4,432,73229.03299
2020-04-10,4,0,0
2020-04-13,4,673,-1475566.904
2020-04-14,4,0,-33813.22118
2020-04-15,4,1048,277707.3175
2020-04-16,4,1359,-29111.38274
2020-04-17,4,1036,569969.3253
2020-04-20,4,597,312789.7971
2020-04-21,4,791,-51618.35139
2020-04-22,4,483,329318.0715
2020-04-23,4,739,238372.0034
2020-04-24,4,775,2068732.903
2020-04-27,4,797,255941.777
2020-04-28,4,641,-505814.4292
2020-04-29,4,1031,79035.43953
2020-04-30,4,651,-515102.1123
2020-05-01,4,613,563513.9377
2020-05-04,4,656,-498996.3746
2020-05-05,4,693,57753.08774
2020-05-06,4,621,1016701.373
2020-05-07,4,602,656822.8331
2020-05-08,4,508,-258480.359
2020-05-11,4,1285,1750466.303
2020-05-12,4,660,-92607.83279
2020-05-13,4,528,-248070.4565
2020-05-14,4,667,1086338.453
2020-05-15,4,510,91548.63005
2020-05-18,4,1251,-92763.50085
2020-05-19,4,685,-47063.08392
2020-05-20,4,760,-85710.6798
2020-05-21,4,908,-93064.35544
2020-05-22,4,647,194232.7557
2020-05-25,4,0,0
2020-05-26,4,646,301604.7483
2020-05-27,4,730,-83318.61312
2020-05-28,4,898,51372.43498
2020-05-29,4,649,-217609.7121
2020-06-01,4,1112,63152.1016
2020-06-02,4,534,-264267.25
2020-06-03,4,575,-323170.1913
2020-06-04,4,919,63534.86701
2020-06-05,4,507,102092.3989
2020-06-08,4,385,42521.90855
2020-06-09,4,823,346829.5364
2020-06-10,4,427,300967.7795
2020-06-11,4,932,62056.50438
2020-06-12,4,751,10486.90335
2020-06-15,4,761,12863.12654
2020-06-16,4,606,67275.83432
2020-06-17,4,877,15223.51058
2020-06-18,4,790,105951.4251
2020-06-19,4,682,-98444.53537
2020-06-22,4,609,-144071.459
2020-06-23,4,585,13814.52188
2020-06-24,4,549,-74573.82593
2020-06-25,4,1026,17435.62253
2020-06-26,4,713,-41656.13522
2020-06-29,4,900,99394.50975
2020-06-30,4,539,-89311.09887
2020-07-01,4,540,-202916.3146
2020-07-02,4,766,-33046.10727
2020-07-03,4,0,0
2020-07-06,4,1476,171215.8315
2020-07-07,4,769,-398.336168
2020-07-08,4,943,12100.73375
2020-07-09,4,1077,179770.2287
2020-07-10,4,969,124646.8856
2020-07-13,4,638,-117448.7846
2020-07-14,4,1004,-687052.894
2020-07-15,4,631,-84413.05728
2020-07-16,4,1098,-117448.7846
2020-07-17,4,1070,-403433.8501
2020-07-20,4,1050,22122.44761
2020-07-21,4,911,-508450.1997
2020-07-22,4,910,-119989.0799
2020-07-23,4,924,-288360.2029
2020-07-24,4,871,202945.9988
2020-07-27,4,791,159724.3706
2020-07-28,4,1198,-221894.1987
2020-07-29,4,912,202150.2163
2020-07-30,4,1172,-510826.1352
2020-07-31,4,1137,152431.8326
2020-08-03,4,1077,-147622.7542
2020-08-04,4,1293,-264335.5589
2020-08-05,4,897,-141307.3423
2020-08-06,4,1002,664241.4234
2018-08-02,5,936,-60412.17908
2018-08-03,5,459,3430.97447
2018-08-06,5,2166,111372.8717
2018-08-07,5,409,-87739.06285
2018-08-08,5,175,66671.32921
2018-08-09,5,2261,-50145.98449
2018-08-10,5,980,6307.436992
2018-08-13,5,605,-12217.67653
2018-08-14,5,483,72378.26344
2018-08-15,5,563,109860.5173
2018-08-16,5,825,84979.89405
2018-08-17,5,459,-83052.01909
2018-08-20,5,737,15696.11085
2018-08-21,5,959,16032.87566
2018-08-22,5,643,52855.71716
2018-08-23,5,483,55782.25734
2018-08-24,5,722,106019.6419
2018-08-27,5,742,172870.8456
2018-08-28,5,611,-140609.4167
2018-08-29,5,323,98408.45305
2018-08-30,5,303,-9136.456283
2018-08-31,5,561,75519.07825
2018-09-03,5,0,0
2018-09-04,5,509,77863.35119
2018-09-05,5,654,15371.08354
2018-09-06,5,298,5824.752648
2018-09-07,5,792,57407.1817
2018-09-10,5,266,-8662.980251
2018-09-11,5,696,14734.57171
2018-09-12,5,484,53198.30051
2018-09-13,5,346,-7337.411716
2018-09-14,5,701,131724.9629
2018-09-17,5,888,21073.28657
2018-09-18,5,216,5278.697651
2018-09-19,5,894,-62216.11787
2018-09-20,5,502,-125494.4888
2018-09-21,5,1943,114311.6809
2018-09-24,5,327,-132314.8414
2018-09-25,5,254,-6253.564502
2018-09-26,5,696,-8273.107152
2018-09-27,5,268,-89114.66747
2018-09-28,5,244,212231.3101
2018-10-01,5,265,50756.12194
2018-10-02,5,443,-120265.5517
2018-10-03,5,258,-3670.825014
2018-10-04,5,215,50667.15415
2018-10-05,5,963,-54161.35261
2018-10-08,5,182,115780.5261
2018-10-09,5,713,-76619.26226
2018-10-10,5,458,26147.56062
2018-10-11,5,706,-79964.1327
2018-10-12,5,321,114430.6186
2018-10-15,5,974,-95050.14949
2018-10-16,5,653,-77722.68998
2018-10-17,5,192,26518.1195
2018-10-18,5,289,-97804.32059
2018-10-19,5,261,-33647.34562
2018-10-22,5,164,-4384.713884
2018-10-23,5,559,59871.85372
2018-10-24,5,320,-128924.5159
2018-10-25,5,482,-110903.833
2018-10-26,5,712,-49100.28396
2018-10-29,5,448,-66895.30548
2018-10-30,5,526,-133953.0983
2018-10-31,5,345,-124417.7945
2018-11-01,5,582,-38239.35174
2018-11-02,5,763,58921.51089
2018-11-05,5,442,135638.101
2018-11-06,5,515,-97324.38076
2018-11-07,5,230,112658.5553
2018-11-08,5,286,-48076.43398
2018-11-09,5,273,-41654.21478
2018-11-12,5,1149,-31907.62652
2018-11-13,5,1191,-124795.9189
2018-11-14,5,399,52138.80621
2018-11-15,5,1111,-12457.78862
2018-11-16,5,620,241166.5281
2018-11-19,5,1414,12995.88054
2018-11-20,5,249,-9052.372357
2018-11-21,5,727,100414.5597
2018-11-22,5,0,-114844.3749
2018-11-23,5,536,-82961.57132
2018-11-26,5,251,-8836.839682
2018-11-27,5,1039,22139.1582
2018-11-28,5,1066,-15070.44284
2018-11-29,5,1119,7945.275
2018-11-30,5,388,-17165.78949
2018-12-03,5,1106,-57798.34151
2018-12-04,5,617,-49750.47118
2018-12-05,5,0,-95122.06223
2018-12-06,5,704,-17881.74869
2018-12-07,5,1000,-50273.06016
2018-12-10,5,365,-20567.70531
2018-12-11,5,165,169594.4466
2018-12-12,5,1259,-60213.64581
2018-12-13,5,485,-75995.96201
2018-12-14,5,288,-59800.16155
2018-12-17,5,659,22735.93264
2018-12-18,5,434,-3307.157815
2018-12-19,5,287,9299.792025
2018-12-20,5,559,74456.10048
2018-12-21,5,252,-43023.49016
2018-12-24,5,400,-69778.72752
2018-12-25,5,323,-77369.38301
2018-12-26,5,232,-56506.46401
2018-12-27,5,390,-20359.42475
2018-12-28,5,778,5840.206156
2018-12-31,5,627,88981.78238
2019-01-01,5,0,0
2019-01-02,5,486,-11287.31955
2019-01-03,5,274,6703.317275
2019-01-04,5,287,-3171.811498
2019-01-07,5,562,-1367.452781
2019-01-08,5,249,-1727.054161
2019-01-09,5,828,4098.996044
2019-01-10,5,1080,-1380.353279
2019-01-11,5,260,-6325.959815
2019-01-14,5,488,-6115.345219
2019-01-15,5,306,-32995.54433
2019-01-16,5,251,-17967.59434
2019-01-17,5,499,15932.04141
2019-01-18,5,495,-1470.656765
2019-01-21,5,0,0
2019-01-22,5,891,-57618.28101
2019-01-23,5,227,-2507.716388
2019-01-24,5,463,-22128.93529
2019-01-25,5,366,-31650.16026
2019-01-28,5,512,-76363.28375
2019-01-29,5,417,-139368.6168
2019-01-30,5,241,7957.517019
2019-01-31,5,349,-11307.05643
2019-02-01,5,482,-68801.85201
2019-02-04,5,276,13248.62982
2019-02-05,5,190,116199.1714
2019-02-06,5,176,-33029.17894
2019-02-07,5,243,43746.74986
2019-02-08,5,159,450.6784825
2019-02-11,5,238,25406.67888
2019-02-12,5,365,-1452.90201
2019-02-13,5,150,-20428.53948
2019-02-14,5,130,-52451.30254
2019-02-15,5,1017,36059.98244
2019-02-18,5,0,0
2019-02-19,5,144,81858.3475
2019-02-20,5,1076,62520.58512
2019-02-21,5,449,33472.49994
2019-02-22,5,210,62628.68103
2019-02-25,5,1527,36700.5464
2019-02-26,5,524,-60360.19004
2019-02-27,5,1085,-17200.53249
2019-02-28,5,230,-23263.17712
2019-03-01,5,1015,-9648.126851
2019-03-04,5,193,-20360.21699
2019-03-05,5,1402,-38913.75044
2019-03-06,5,340,-23381.66529
2019-03-07,5,456,-32875.40985
2019-03-08,5,335,61720.90322
2019-03-11,5,703,63389.91362
2019-03-12,5,157,116286.609
2019-03-13,5,350,23280.90453
2019-03-14,5,1454,36349.93318
2019-03-15,5,579,19553.21549
2019-03-18,5,78,96369.71386
2019-03-19,5,115,-41742.3625
2019-03-20,5,146,34956.73017
2019-03-21,5,305,-5113.020603
2019-03-22,5,396,-57623.41409
2019-03-25,5,145,33348.91543
2019-03-26,5,140,76201.54499
2019-03-27,5,146,-3910.335657
2019-03-28,5,483,15594.91108
2019-03-29,5,477,50667.00898
2019-04-01,5,167,-6295.547394
2019-04-02,5,105,71792.64731
2019-04-03,5,161,-6171.663635
2019-04-04,5,238,-52739.56923
2019-04-05,5,152,-1958.025115
2019-04-08,5,112,2831.848299
2019-04-09,5,130,15243.33095
2019-04-10,5,187,23489.07875
2019-04-11,5,101,72978.68064
2019-04-12,5,110,53222.44794
2019-04-15,5,283,64075.88803
2019-04-16,5,173,64075.88803
2019-04-17,5,199,60816.61412
2019-04-18,5,156,57266.91997
2019-04-19,5,0,0
2019-04-22,5,293,-17793.05406
2019-04-23,5,268,-27385.59112
2019-04-24,5,188,15099.93178
2019-04-25,5,185,5961.305615
2019-04-26,5,162,-15374.37954
2019-04-29,5,110,16575.91378
2019-04-30,5,595,42691.79366
2019-05-01,5,116,-19401.41075
2019-05-02,5,169,7742.013834
2019-05-03,5,198,-31907.81627
2019-05-06,5,840,10397.99194
2019-05-07,5,858,7632.277643
2019-05-08,5,111,-111936.926
2019-05-09,5,302,20360.04518
2019-05-10,5,185,30283.47958
2019-05-13,5,155,-9675.585112
2019-05-14,5,160,7477.268444
2019-05-15,5,177,55228.48628
2019-05-16,5,123,14762.7819
2019-05-17,5,268,110652.0815
2019-05-20,5,182,6053.367564
2019-05-21,5,244,7153.946984
2019-05-22,5,183,-102700.0759
2019-05-23,5,199,-37019.08013
2019-05-24,5,236,-50432.10946
2019-05-27,5,0,0
2019-05-28,5,338,-33488.01273
2019-05-29,5,489,48455.65117
2019-05-30,5,404,133492.7739
2019-05-31,5,160,59275.35715
2019-06-03,5,210,-127703.9171
2019-06-04,5,222,-94893.49965
2019-06-05,5,228,29635.4872
2019-06-06,5,314,-58969.87073
2019-06-07,5,336,-101043.0645
2019-06-10,5,236,2550.907659
2019-06-11,5,313,109987.5036
2019-06-12,5,376,125074.3107
2019-06-13,5,371,-127617.6016
2019-06-14,5,1396,129106.662
2019-06-17,5,258,-25076.34
2019-06-18,5,164,-97490.96415
2019-06-19,5,375,-103793.1079
2019-06-20,5,280,2073.578097
2019-06-21,5,287,-43655.60632
2019-06-24,5,278,-77445.26772
2019-06-25,5,860,-24523.99771
2019-06-26,5,239,122564.2839
2019-06-27,5,343,37494.94768
2019-06-28,5,451,-191568.4634
2019-07-01,5,162,40235.46438
2019-07-02,5,1368,-97406.19307
2019-07-03,5,408,-83736.93312
2019-07-04,5,0,0
2019-07-05,5,360,-335483.0588
2019-07-08,5,1418,-74761.62999
2019-07-09,5,1044,-74782.2499
2019-07-10,5,361,-61876.65071
2019-07-11,5,633,97975.01433
2019-07-12,5,843,-112965.9125
2019-07-15,5,263,121809.7432
2019-07-16,5,181,31240.33737
2019-07-17,5,923,118624.4568
2019-07-18,5,385,-82195.41358
2019-07-19,5,706,-30097.33452
2019-07-22,5,379,-74386.92523
